0	0	0	0	0	-18	155	446	217	101092	160	237	0	17800	0	0	0	0	52861440
0	0	0	0	0	-18	154	447	217	101092	160	237	0	17850	0	0	0	0	52861540
0	0	0	0	0	-18	155	447	217	101092	160	230	0	17825	0	0	0	0	52861655
0	0	0	0	0	-18	155	446	217	101092	160	245	0	17825	0	0	0	0	52861760
0	0	0	0	0	-18	154	447	217	101089	160	252	0	17750	0	0	0	0	52861958
0	0	0	0	0	-18	154	447	217	101089	160	240	0	17875	0	0	0	0	52861980
0	0	0	0	0	-18	154	447	217	101089	160	230	0	17850	0	0	0	0	52862104
0	0	0	0	0	-18	154	447	217	101089	160	247	0	17850	0	0	0	0	52862210
0	0	0	0	0	-18	154	447	217	101089	160	250	0	17800	0	0	0	0	52862323
0	0	0	0	0	-18	154	447	215	101076	160	235	0	17825	0	0	0	0	52862430
0	0	0	0	0	-18	154	446	215	101076	160	250	0	17825	0	0	0	0	52862543
0	0	0	0	0	-18	155	447	215	101076	160	230	0	17775	0	0	0	0	52862758
0	0	0	0	0	-18	154	447	215	101076	160	237	0	17825	0	0	0	0	52862860
0	0	0	0	0	-18	153	446	218	101100	160	230	0	17750	0	0	0	0	52862968
0	0	0	0	0	-17	153	447	218	101100	160	240	0	17450	0	0	0	0	52863070
7	0	0	0	7	-20	153	447	218	101100	160	232	0	17725	0	0	0	0	52863187
7	0	0	0	7	-20	154	446	218	101100	160	242	0	17700	0	0	0	0	52863290
17	0	0	0	17	-21	153	446	218	101100	160	232	0	17750	0	0	0	0	52863408
17	0	0	0	17	-23	153	446	217	101099	160	232	0	17700	0	0	0	0	52863610
29	0	0	0	29	-22	153	445	217	101099	160	235	0	17725	0	0	0	0	52863718
43	0	0	0	43	-22	153	445	217	101099	160	237	0	17250	0	0	0	0	52863820
43	0	0	0	43	-21	153	444	217	101099	160	247	0	17700	0	0	0	0	52863938
61	0	0	0	61	-19	153	443	217	101099	160	245	0	17800	0	0	0	0	52864040
61	0	0	0	61	-18	151	444	217	101097	160	250	0	17725	0	0	0	0	52864140
82	0	0	0	82	-18	152	443	217	101097	160	272	0	17650	0	0	0	0	52864253
82	0	0	0	82	-18	150	442	217	101097	160	255	0	17650	0	0	0	0	52864360
102	0	0	0	102	-19	151	442	217	101097	160	260	0	17450	0	0	0	0	52864473
102	0	0	0	102	-19	151	441	217	101097	160	282	0	17550	0	0	0	0	52864580
123	0	0	0	123	-18	150	441	215	101079	160	285	0	17725	0	0	0	0	52864704
123	0	0	0	123	-17	150	440	215	101079	160	265	0	17675	0	0	0	0	52864810
143	0	0	0	143	-18	150	439	215	101079	160	272	0	17800	0	0	0	0	52865014
143	0	0	0	143	-18	149	439	215	101079	160	287	0	17725	0	0	0	0	52865068
162	0	0	0	162	-17	148	438	215	101079	160	287	0	17575	0	0	0	0	52865174
162	0	0	0	162	-21	152	437	216	101101	160	272	0	17725	0	0	0	0	52865288
181	0	0	0	181	-22	151	437	216	101101	160	295	0	17650	0	0	0	0	52865388
181	0	0	0	181	-21	150	436	216	101101	160	297	0	17700	0	0	0	0	52865488
197	0	0	0	197	-20	149	436	216	101101	160	300	0	17725	0	0	0	0	52865598
218	0	0	0	218	-22	150	435	216	101101	160	300	0	17550	0	0	0	0	52865700
218	0	0	0	218	-20	149	434	216	101099	160	285	0	17775	0	0	0	0	52865800
218	0	0	0	218	-21	150	433	216	101099	160	312	0	17450	0	0	0	0	52865908
239	0	0	0	239	-22	149	433	216	101099	160	310	0	17675	0	0	0	0	52866010
239	0	0	0	239	-21	149	432	216	101099	160	292	0	17650	0	0	0	0	52866128
259	0	0	0	259	-22	148	432	216	101099	160	312	0	17750	0	0	0	0	52866235
259	0	0	0	259	-22	148	432	216	101089	160	320	0	17800	0	0	0	0	52866368
280	0	0	0	280	-22	147	431	216	101089	160	315	0	17550	0	0	0	0	52866518
